구,행정동,시설번호,시설유형,실내_실외,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,관리자 연락처,데이터기준일자
분당구,수내2동,2865.0,주택단지,실외,푸른마을아파트 604동 놀이터,경기도 성남시 분당구 수내로 206,,2010-11-24,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,,2025-07-05
분당구,수내2동,2866.0,주택단지,실외,푸른마을아파트 611동 놀이터,경기도 성남시 분당구 수내로 206,,2010-11-24,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,,2025-07-05
분당구,야탑3동,2868.0,주택단지,실외,목련마을 SK아파트 601동 놀이터,경기도 성남시 분당구 판교로743번길 7,,2010-11-24,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-22,Y,Y,N,031-709-9132,2025-07-05
분당구,야탑3동,2869.0,주택단지,실외,목련마을 SK아파트 604동 놀이터,경기도 성남시 분당구 판교로743번길 7,,2010-11-24,민간,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-22,Y,Y,N,031-709-9132,2025-07-05
분당구,야탑2동,2906.0,주택단지,실외,탑마을 동아빌라 놀이터,경기도 성남시 분당구 성남대로 884-4,,2010-11-29,민간,그네(1)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-06,Y,N,N,031-701-2235,2025-07-05
분당구,정자동,2927.0,주택단지,실외,한솔마을 한일아파트 관리사무소앞,경기도 성남시 분당구 백현로 234,304,2010-12-13,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-09-06,Y,Y,N,,2025-07-05
분당구,분당동,2929.0,주택단지,실외,장안타운 한신라이프빌라,경기도 성남시 분당구 분당로263번길 68,,1994-11-30,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-27,Y,Y,N,,2025-07-05
분당구,정자동,2931.0,주택단지,실외,한솔마을4단지 주공아파트 414동,경기도 성남시 분당구 백현로 206,,2010-12-03,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-11,Y,Y,N,031-713-1403,2025-07-05
분당구,정자동,2932.0,주택단지,실외,한솔마을4단지 주공아파트 416동,경기도 성남시 분당구 백현로 206,,2010-12-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-11,Y,Y,N,031-713-1403,2025-07-05
분당구,야탑2동,3072.0,도시공원,실외,꿈동산(1호) 어린이공원,경기도 성남시 분당구 야탑동 332,424,2010-06-29,공공,그네(1)+회전놀이기구(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,031-729-7386,2025-07-05
분당구,서현1동,3073.0,도시공원,실외,효자(33호) 어린이공원,경기도 성남시 분당구 서현동 294,482,2010-06-29,공공,그네(1)+흔들놀이기구(2)+조합놀이대(2)+기타(3)+충격흡수용표면재(모래)(2)+충격흡수용표면재(기타바닥재)(1),2023-10-25,Y,Y,N,031-729-7462,2025-07-05
분당구,정자동,3104.0,도시공원,실외,느티마을(50호) 어린이공원,경기도 성남시 분당구 정자동 91-1,442,2010-08-23,공공,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-18,Y,Y,N,031-729-7462,2025-07-05
분당구,서현1동,3105.0,도시공원,실외,양영(35호) 어린이공원,경기도 성남시 분당구 서현동 317-1,531,2010-08-23,공공,그네(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-01,Y,Y,N,031-729-7462,2025-07-05
분당구,정자동,3198.0,주택단지,실외,한솔마을 LG아파트 203동 놀이터,경기도 성남시 분당구 정자로 143,,2010-11-25,민간,그네(1)+흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-14,Y,Y,N,,2025-07-05
분당구,정자동,3199.0,주택단지,실외,한솔마을 LG아파트 206동 놀이터,경기도 성남시 분당구 정자로 143,,2010-11-25,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-14,Y,Y,N,,2025-07-05
분당구,판교동,3204.0,주택단지,실외,판교원마을7단지 모아미래도 707동앞 놀이터,경기도 성남시 분당구 판교원로 237,,2010-11-25,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,,2025-07-05
분당구,판교동,3205.0,주택단지,실외,판교원마을7단지 모아미래도 706동뒤 놀이터,경기도 성남시 분당구 판교원로 237,,2010-11-25,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,,2025-07-05
분당구,판교동,3206.0,주택단지,실외,판교원마을7단지 모아미래도 709동옆 놀이터,경기도 성남시 분당구 판교원로 237,,2010-11-25,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,,2025-07-05
분당구,서현1동,3224.0,도시공원,실외,소공원(28호) 어린이공원,경기도 성남시 분당구 서현동 324,450.5,2010-12-09,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-25,Y,Y,N,031-729-7462,2025-07-05
수정구,태평2동,16051.0,놀이제공영업소,실내,플레이타임 이마트성남점(대규모점포),"경기도 성남시 수정구 수정로 201, 2층",106.61,2011-01-31,민간,폐쇄형놀이기구(1)+충격흡수용표면재(고무바닥재)(1),2023-08-03,Y,Y,N,031-721-5806,2025-07-05
분당구,정자1동,16062.0,주상복합,실외,분당로얄팰리스 2층 놀이터,경기도 성남시 분당구 성남대로 449,66,2002-11-01,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-30,Y,Y,N,031-785-5555,2025-07-05
분당구,정자1동,16065.0,주상복합,실내,아이파크분당 1단지 103동 1층 실내놀이터,경기도 성남시 분당구 정자일로 239,86.46,2003-05-30,민간,폐쇄형놀이기구(1)+충격흡수용표면재(고무바닥재)(1),2023-05-23,Y,Y,N,031-785-1901,2025-07-05
분당구,정자1동,16066.0,주상복합,실외,아이파크분당 2단지 201동 3층 놀이터,경기도 성남시 분당구 정자일로 239,47,2003-05-30,민간,흔들놀이기구(2)+충격흡수용표면재(포설도포바닥재)(1),2023-05-23,Y,Y,N,031-785-1901,2025-07-05
분당구,정자1동,16067.0,주상복합,실외,아이파크분당 3단지 302동 후문 놀이터,경기도 성남시 분당구 정자일로 239,52,2003-05-30,민간,흔들놀이기구(3)+충격흡수용표면재(포설도포바닥재)(1),2023-05-23,Y,Y,N,031-785-1901,2025-07-05
분당구,정자1동,16068.0,주상복합,실내,아이파크분당 3단지 302동 2층 실내놀이터,경기도 성남시 분당구 정자일로 239,56,2003-05-30,민간,폐쇄형놀이기구(1)+충격흡수용표면재(고무바닥재)(1),2023-05-23,Y,Y,N,031-785-1901,2025-07-05
분당구,금곡동,16069.0,주상복합,실외,코오롱더프라우 놀이터,경기도 성남시 분당구 정자일로 27,113,2004-03-26,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-10-19,Y,Y,N,031-726-48320,2025-07-05
분당구,정자1동,16079.0,주상복합,실외,더샾스타파크 104동 놀이터,경기도 성남시 분당구 정자일로 121,187,2007-02-06,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-03,Y,Y,N,031-86-48320,2025-07-05
분당구,정자1동,16080.0,주상복합,실외,더샾스타파크 102동 놀이터,경기도 성남시 분당구 정자일로 121,485,2007-02-06,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-03,Y,Y,N,031-86-48320,2025-07-05
분당구,백현동,16081.0,종교시설,실내,하나님의교회 세계복음선교협회(판교성전),경기도 성남시 분당구 판교역로 35,30,2016-04-30,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-06-01,Y,Y,N,031-738-5951,2025-07-05
분당구,야탑2동,16086.0,도시공원,실외,하늘(2호) 어린이공원,경기도 성남시 분당구 야탑동 337,312,2011-08-19,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-02,Y,Y,N,031-729-7386,2025-07-05
분당구,야탑2동,16087.0,도시공원,실외,야탑(3호) 어린이공원,경기도 성남시 분당구 야탑동 340,361,1994-05-23,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,031-729-7386,2025-07-05
분당구,야탑2동,16088.0,도시공원,실외,연꽃(4호) 어린이공원,경기도 성남시 분당구 야탑동 206,205,2011-08-22,공공,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-02,Y,Y,N,031-729-7386,2025-07-05
분당구,야탑2동,16089.0,도시공원,실외,새싹(6호) 어린이공원,경기도 성남시 분당구 야탑동 208,370,2011-08-19,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-02,Y,Y,N,031-729-7386,2025-07-05
분당구,야탑2동,16091.0,도시공원,실외,중탑(9호) 어린이공원,경기도 성남시 분당구 야탑동 301,569,1994-05-23,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+기타(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,031-729-7386,2025-07-05
분당구,야탑2동,16093.0,도시공원,실외,종달새(11호) 어린이공원,경기도 성남시 분당구 야탑동 534,437,1993-11-12,공공,그네(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,031-729-7386,2025-07-05
분당구,이매1동,16099.0,도시공원,실외,아름(21호) 어린이공원,경기도 성남시 분당구 이매동 134,453,1993-11-11,공공,그네(1)+회전놀이기구(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,031-729-7386,2025-07-05
분당구,이매1동,16102.0,도시공원,실외,이매길(24호) 어린이공원,경기도 성남시 분당구 이매동 148,393,2011-08-22,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-05,Y,Y,N,031-729-7462,2025-07-05
분당구,서현1동,16108.0,도시공원,실외,분당(32호) 어린이공원,경기도 성남시 분당구 서현동 94-1,498,2011-08-22,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+기타(2)+충격흡수용표면재(모래)(1),2023-06-01,Y,Y,N,031-729-7462,2025-07-05
분당구,분당동,16113.0,도시공원,실외,장안(39호) 어린이공원,경기도 성남시 분당구 분당동 89,31,1994-06-30,공공,그네(1)+회전놀이기구(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-08,Y,Y,N,031-729-7462,2025-07-05
분당구,분당동,16115.0,도시공원,실외,태현(41호) 어린이공원,경기도 성남시 분당구 분당동 162,175,1994-06-30,공공,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-08-19,Y,Y,N,031-729-7462,2025-07-05
분당구,정자동,16121.0,도시공원,실외,백현(51호) 어린이공원,경기도 성남시 분당구 정자동 72,150,1993-06-01,공공,그네(1)+흔들놀이기구(3)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-12-26,Y,Y,N,031-729-7462,2025-07-05
분당구,구미동,16123.0,도시공원,실외,까치마을(61호) 어린이공원,경기도 성남시 분당구 구미동 73,191,2011-07-13,공공,흔들놀이기구(3)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-12,Y,N,N,031-729-7462,2025-07-05
분당구,구미동,16125.0,도시공원,실외,수평(65호) 어린이공원,경기도 성남시 분당구 구미동 138,181,2011-07-13,공공,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,N,N,031-729-7462,2025-07-05
분당구,구미동,16127.0,도시공원,실외,골안(69호) 어린이공원,경기도 성남시 분당구 구미동 281,210,2011-07-13,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-20,Y,Y,N,031-729-7462,2025-07-05
분당구,구미동,16128.0,도시공원,실외,불곡(70호) 어린이공원,경기도 성남시 분당구 구미동 294,215,2011-07-13,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-12-20,Y,Y,N,031-729-7462,2025-07-05
분당구,구미동,16129.0,도시공원,실외,덕봉(74호) 어린이공원,경기도 성남시 분당구 구미동 279,180,2011-07-13,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,031-729-7462,2025-07-05
분당구,구미동,16130.0,도시공원,실외,넘말(75호) 어린이공원,경기도 성남시 분당구 구미동 239,180,2011-07-13,공공,흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,031-729-7461,2025-07-05
분당구,구미동,16131.0,도시공원,실외,큰골(76호) 어린이공원,경기도 성남시 분당구 구미동 252,182,2011-07-13,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-06-12,Y,Y,N,031-729-7462,2025-07-05
분당구,구미1동,16133.0,도시공원,실외,동원동 어린이공원,경기도 성남시 분당구 동원동 110-4,328,2003-01-01,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-05-31,Y,Y,N,031-701-8050,2025-07-05
분당구,금곡동,16134.0,아동복지시설,실외,궁내동 행복누리관 실외놀이시설,경기도 성남시 분당구 궁내로 40번길 9,328,2002-01-01,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-02-09,Y,N,N,031-701-8050,2025-07-05
분당구,서현1동,16140.0,주택단지,실외,시범한양아파트 305동,경기도 성남시 분당구 중앙공원로 17,427,1991-09-30,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,031-701-8050,2025-07-05
분당구,서현1동,16141.0,주택단지,실외,시범한양아파트 308동,경기도 성남시 분당구 중앙공원로 17,193,1991-09-30,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,031-701-8050,2025-07-05
분당구,서현1동,16142.0,주택단지,실외,시범한양아파트 317동,경기도 성남시 분당구 중앙공원로 17,427,1991-09-30,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,031-701-8050,2025-07-05
분당구,서현1동,16143.0,주택단지,실외,시범한양아파트 319동,경기도 성남시 분당구 중앙공원로 17,1532.86,1991-09-30,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,031-701-8050,2025-07-05
분당구,서현1동,16144.0,주택단지,실외,시범한양아파트 321동,경기도 성남시 분당구 중앙공원로 17,21,1991-09-30,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,031-701-8050,2025-07-05
분당구,서현1동,16145.0,주택단지,실외,시범한양아파트 324동,경기도 성남시 분당구 중앙공원로 17,427,1991-09-30,민간,그네(2)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,031-701-8050,2025-07-05
분당구,서현1동,16146.0,주택단지,실외,시범한양아파트 327동,경기도 성남시 분당구 중앙공원로 17,500,1991-09-30,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,031-703-0491,2025-07-05
분당구,서현1동,16147.0,주택단지,실외,시범한양아파트 328동,경기도 성남시 분당구 중앙공원로 17,520,1991-09-30,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-25,Y,N,N,031-703-0491,2025-07-05
분당구,이매2동,16148.0,주택단지,실외,이매촌 청구 611동앞 놀이터,경기도 성남시 분당구 양현로94번길 29,528,2005-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-10-27,Y,N,N,031-715-0245,2025-07-05
분당구,이매2동,16149.0,주택단지,실외,이매촌 청구 613동뒤 놀이터,경기도 성남시 분당구 양현로94번길 29,586.88,2005-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-10-27,Y,N,N,02-586-5430,2025-07-05
분당구,정자1동,16150.0,주택단지,실외,정든마을동아1단지 놀이터,경기도 성남시 분당구 불정로 141,756,1995-04-24,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-19,Y,Y,N,02-586-5430,2025-07-05
분당구,구미동,16151.0,주택단지,실외,무지개마을 3단지 308동 건영놀이터,경기도 성남시 분당구 미금로 63,107.31,1996-02-03,민간,그네(1)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2023-11-01,Y,Y,N,031-716-0407,2025-07-05
